unique_key,dataset,official_split,source_subset,image_id,original_filename,product_id,image_number,source_shard,augmentation_round,crop_count,usage_split,used_for_training,image_id_recovered
fashionpedia::train2020::48898,fashionpedia,train2020,,48898,5ab81fa55eea4ff98d8055b750be918d.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::48899,fashionpedia,train2020,,48899,9d7b9379cc0f5a6e7b113c55889a559c.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48908,fashionpedia,train2020,,48908,e2813c43f98dd0fb7aae7e205656978d.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::48921,fashionpedia,train2020,,48921,8a5384daf18fb977654ce6b0a8a2b819.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48929,fashionpedia,train2020,,48929,d935608920eef838d18a537e1c87ed3e.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48935,fashionpedia,train2020,,48935,b4f224c2bbd8a0ad7a8d623cd3f5c125.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48937,fashionpedia,train2020,,48937,c838d9bdbfd8132a2514bf0ef1045457.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::48957,fashionpedia,train2020,,48957,0f4cac64c408c18be9047de624e1ab90.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48961,fashionpedia,train2020,,48961,7b81b09ed7f76d05338324524b491f3a.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::48963,fashionpedia,train2020,,48963,4ca9d45aa8c9b38335ab2f0811ab7397.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48964,fashionpedia,train2020,,48964,0e86ae5364eb279258dea18edd9b2c58.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::48965,fashionpedia,train2020,,48965,d80b9bc0b28582822c05c9d0c62bb683.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48978,fashionpedia,train2020,,48978,22e8fb74ca64c03b523abf57f9f53026.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::48981,fashionpedia,train2020,,48981,5bf876a81d1ffcb75422cd2882e4b03b.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::48986,fashionpedia,train2020,,48986,6e0f6369b270405fa1ff3e775a3719df.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48987,fashionpedia,train2020,,48987,a2baeab57c3c28c1a475c72a6d42e48e.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::48988,fashionpedia,train2020,,48988,a178c032b6457299f9067e9d1b464001.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::48989,fashionpedia,train2020,,48989,99669feb0defcd5083c8efa6d2637f8b.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::48997,fashionpedia,train2020,,48997,97c939f25dd2b1730c93691d61f06cd6.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::48999,fashionpedia,train2020,,48999,85fe7b5a0ae14917c5a027a6ae382322.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49001,fashionpedia,train2020,,49001,136b04691bc4322cb5e4ce142f71ec4f.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49005,fashionpedia,train2020,,49005,749f7900c378782a9db8a07aca14a208.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49012,fashionpedia,train2020,,49012,ab15742e04472d8126dcc0a6345dd372.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49014,fashionpedia,train2020,,49014,27628c40b8b626c2bde0d3ea3318d064.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49026,fashionpedia,train2020,,49026,938541d7d32da7b831bb39699d48638b.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49032,fashionpedia,train2020,,49032,78df22db671c6f3c200a57bd8f628603.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49052,fashionpedia,train2020,,49052,0065e8a9202794fe86c932275bf85366.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49058,fashionpedia,train2020,,49058,03f5022a6fe0a02f5067db87523293ec.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49059,fashionpedia,train2020,,49059,0f7499d2da766dbe2f25dd65c1c4b354.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49063,fashionpedia,train2020,,49063,8a4e72e5dd181f35a94b58d56c0e07b3.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49064,fashionpedia,train2020,,49064,41c629757adf9fa3e7721c0a9418fe2d.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49076,fashionpedia,train2020,,49076,9e046a8d92d78b588fc5922518707ee3.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49077,fashionpedia,train2020,,49077,9708af1abda1b45e35d4f2837a29b392.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49079,fashionpedia,train2020,,49079,1db09edbfc0e6ff1caf0136fc63eeb7c.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49080,fashionpedia,train2020,,49080,19808385da9b5da655e70c830da8d7eb.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49086,fashionpedia,train2020,,49086,67b16a9ae2d1ac657db09588f8b592d9.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49093,fashionpedia,train2020,,49093,305a8e927ea9d0eebf8dfa669c7b891d.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49097,fashionpedia,train2020,,49097,c53515596e6ad82705c4070a36be1ca4.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49099,fashionpedia,train2020,,49099,cce397c491c12874e38aeb6b90df2d53.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49101,fashionpedia,train2020,,49101,167803366b3ea6b5ec9ef98013bb3ed0.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49105,fashionpedia,train2020,,49105,27909eb371854e0cdb4eb4b8e512b57d.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49115,fashionpedia,train2020,,49115,bec8fad945511ec32b8cd9a8b2ea78c9.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49117,fashionpedia,train2020,,49117,2fbbdc71fead680656e468fb295b0bf2.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49121,fashionpedia,train2020,,49121,e5717af44285a3bc974e3bd8476c71ea.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49123,fashionpedia,train2020,,49123,1a96b7c778460f7eb57ad253397919d2.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49128,fashionpedia,train2020,,49128,9c9e4e331d3053d6d81a41a5fc4f90be.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49129,fashionpedia,train2020,,49129,d4625117d8402dd0b4de02818eb8a022.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49130,fashionpedia,train2020,,49130,3b973b7e8b7e40ca9ac5d7933723d79b.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49134,fashionpedia,train2020,,49134,366d7a9fe57415b23373d978b29ad8e2.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49137,fashionpedia,train2020,,49137,b30eeee6152da0d2de2333230b031c02.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49145,fashionpedia,train2020,,49145,7504a1e5ecf5487a86fd2aa071862998.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49151,fashionpedia,train2020,,49151,f9e2270fbf71ffe1857d441d08e535a7.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49153,fashionpedia,train2020,,49153,24f3d3f56cf3378a18944169ae7a9155.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49155,fashionpedia,train2020,,49155,3d580db148d7843b188022c2eb6b22ae.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49157,fashionpedia,train2020,,49157,348023fc6a2eef8fdc40892e2fdb49b7.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49160,fashionpedia,train2020,,49160,4b30614d62da12729b571411f8cdde2e.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49162,fashionpedia,train2020,,49162,e9e8af0a1f6b1a70f7fe3bd4b0d2a8fd.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49165,fashionpedia,train2020,,49165,a54798bf81f065b8fe248b7200285412.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49168,fashionpedia,train2020,,49168,7223f6322a4b0c94071169fed26557db.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49171,fashionpedia,train2020,,49171,d6eee6d384fcc8aeae5be1a308cdfe77.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49177,fashionpedia,train2020,,49177,261a911072c04c5a972f1e83fd6e0973.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49181,fashionpedia,train2020,,49181,bb8fb1bee52b9a1db41648edc6225ac3.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49192,fashionpedia,train2020,,49192,8617b2102bb25fbb0a93fb7f11e6397c.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49195,fashionpedia,train2020,,49195,70f578e64c26ba43ebd14f8bbbeb91e6.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49211,fashionpedia,train2020,,49211,9f8c6a627d22a2c8aa0bfd85f7699552.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49214,fashionpedia,train2020,,49214,0fb073fe6d73deba3d28e86ae6e7f320.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49219,fashionpedia,train2020,,49219,d5e55f9a43638b3415a7700667727b4e.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49220,fashionpedia,train2020,,49220,1e99985f43ea2131557e6b77c47f8711.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49229,fashionpedia,train2020,,49229,27f374a092e2224a4068e616e1db3e04.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49231,fashionpedia,train2020,,49231,b17d9ae017a52f878c0c72191655a55b.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49234,fashionpedia,train2020,,49234,c5aaabb8ba507cb2e0125b2efac7b9ca.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49236,fashionpedia,train2020,,49236,a59013d3e5a5a504a9f59f69bcf31586.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49237,fashionpedia,train2020,,49237,f0e925d5b4c056bb3f0b6c9f0258d416.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49239,fashionpedia,train2020,,49239,be033c3ce6eaab423b8fc3afc83f7701.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49242,fashionpedia,train2020,,49242,b930c2734adeffcc08f6a9ff0c05acbb.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49246,fashionpedia,train2020,,49246,e74fb435305fbc8454a976304ff3bfbf.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49248,fashionpedia,train2020,,49248,62cc0eaef7b773ca988bf9197249261d.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49260,fashionpedia,train2020,,49260,2030432ecece40ec4f8591ba2942fa37.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49261,fashionpedia,train2020,,49261,a08e833505d703b89fe5432fbf4233ab.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49262,fashionpedia,train2020,,49262,00ebd9bce869b275ab358f6702e73f30.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49264,fashionpedia,train2020,,49264,5072c5782cbf49861898042621582159.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49265,fashionpedia,train2020,,49265,851dd72c4f1a2f50af5ab5f6228670c5.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49266,fashionpedia,train2020,,49266,7aedf019809c649853ca61b6c340c254.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49276,fashionpedia,train2020,,49276,ad69a7f38d71f7196214f3759119eca8.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49279,fashionpedia,train2020,,49279,2146b1d5e4e073854bcfa3b82b703ca6.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49280,fashionpedia,train2020,,49280,5745f7d40e9f400e77137647e1a41fa7.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49282,fashionpedia,train2020,,49282,452a18d00292e4ba5e12cb600814768b.jpg,,,6,2,4,train,true,true
fashionpedia::train2020::49283,fashionpedia,train2020,,49283,f7d81f69d8720903e138e439b6ee9d47.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49284,fashionpedia,train2020,,49284,619511854818d344232335afd4c4cf2c.jpg,,,6,2,4,train,true,true
fashionpedia::train2020::49287,fashionpedia,train2020,,49287,09e3a574866cc978d71f8c03569791fe.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49299,fashionpedia,train2020,,49299,64e7eea746d18b51cb69384e572c43ac.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49306,fashionpedia,train2020,,49306,557b7f7303bf1efab982cab417848326.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49308,fashionpedia,train2020,,49308,3663bc3f0c0ab4fc7951931d005f834e.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49312,fashionpedia,train2020,,49312,d3be7b77a2df8d71cd1a00ae92f1eda6.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49313,fashionpedia,train2020,,49313,da3ddd276bb975818e9b6e6f98a24aeb.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49314,fashionpedia,train2020,,49314,5294d822199209c3e1253bcdf4a26d39.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49317,fashionpedia,train2020,,49317,1da965b945c533b974ecd30e864d6ee5.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49323,fashionpedia,train2020,,49323,26825b3911acb4e326a8736f0858a3d0.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49327,fashionpedia,train2020,,49327,e21c0bf7d542744875594fc0899bf4fb.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49332,fashionpedia,train2020,,49332,8c840b9805e118e68c67fab9f08bc630.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49344,fashionpedia,train2020,,49344,b101cb55fd127191c6836c28b9e1caa9.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49359,fashionpedia,train2020,,49359,b7bdf3f828083a77aa8b0009a0e66662.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49360,fashionpedia,train2020,,49360,8046830555c884be6e84d1a2eae71ae6.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49362,fashionpedia,train2020,,49362,9f8fe9b495e8cdf21177fa75a8695d1e.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49363,fashionpedia,train2020,,49363,69833abf14a8793736cba64f2c40d2dc.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49364,fashionpedia,train2020,,49364,beccad3966b60d903893dc09eb7543c8.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49368,fashionpedia,train2020,,49368,5310a712238eaada8a96bfa2bc605486.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49385,fashionpedia,train2020,,49385,98a09c470ab619c26217e7fc27653961.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49397,fashionpedia,train2020,,49397,28e5fc2d4de49c5cdcaf4552c3414db4.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49401,fashionpedia,train2020,,49401,d7067cacf0063e58fd867e7144969beb.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49406,fashionpedia,train2020,,49406,eb6d6b38ceaa3b0a4fd235820173e5f5.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49407,fashionpedia,train2020,,49407,d57562ebfdaadae92c94273f2cde4e2c.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49411,fashionpedia,train2020,,49411,2410752e5abb3197416acea4d58ed5b7.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49416,fashionpedia,train2020,,49416,811c05c1c1d70cd071e35f543b642319.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49418,fashionpedia,train2020,,49418,85eb60e2547fe1ca222bcf3593fa63f9.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49420,fashionpedia,train2020,,49420,be662d8e144e3742da4063550d45b37e.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49430,fashionpedia,train2020,,49430,91cbc44a00cd948580d1f71f23abfa5d.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49442,fashionpedia,train2020,,49442,55ba888a8be4607965af2663c10d082c.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49451,fashionpedia,train2020,,49451,38624731591d9369072366eff5f7be47.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49452,fashionpedia,train2020,,49452,ae68d345d2b3d41b527100ede2d2ec95.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49465,fashionpedia,train2020,,49465,10b8cb10db7d2b27e426c8a9b33e083a.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49477,fashionpedia,train2020,,49477,309758fdd4b946573ed06a5ca5a65e1a.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49480,fashionpedia,train2020,,49480,22b35a25fc6651dce053cd910038a3d7.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49489,fashionpedia,train2020,,49489,b3d3e8ee0928bdeba95375bc57946e87.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49493,fashionpedia,train2020,,49493,825616968081272f98486fcdea5c4455.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49495,fashionpedia,train2020,,49495,b8d6a6fd95bdd06ce41cc1576bd1ae87.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49499,fashionpedia,train2020,,49499,24ae9b63cd60b7bdf71fe06f5f1462be.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49501,fashionpedia,train2020,,49501,93d415c9ea8da3ab378a33fcc4a5fd0c.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49505,fashionpedia,train2020,,49505,40d5f1ef50f450ecbac5111965902685.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49506,fashionpedia,train2020,,49506,0c6c53badbcb8469dffe536d018eb0a1.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49509,fashionpedia,train2020,,49509,47320e7dbce7f015ef89a6e58337ccf2.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49514,fashionpedia,train2020,,49514,b063c95bb19353ce03481035c94f0511.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49515,fashionpedia,train2020,,49515,ab8a92978c80f75d7f7135eb7550082b.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49518,fashionpedia,train2020,,49518,f28457d99d95732d0aa4cda285c43e29.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49519,fashionpedia,train2020,,49519,dfdb5d465085d08207b95bb119457d08.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49524,fashionpedia,train2020,,49524,76e01e8588ea5fb6bb700d442bcbde50.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49531,fashionpedia,train2020,,49531,e29c35631d3347307c6120bdc6f4030a.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49536,fashionpedia,train2020,,49536,27e510e520a73551fcee72e59c533003.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49542,fashionpedia,train2020,,49542,5e35f74a7713b56f10404864e7d2b431.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49547,fashionpedia,train2020,,49547,025200ad487f2930aaf09e04c18f2f12.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49555,fashionpedia,train2020,,49555,0398623cc7d64e2a302dd6b4a043561c.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49562,fashionpedia,train2020,,49562,8c39626c76bb6fd9a97e1d07db213978.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49566,fashionpedia,train2020,,49566,aec6256a6df853eb14a2d682154bbbfa.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49568,fashionpedia,train2020,,49568,7a8e2eb037cb28c832b3ca816e5f290f.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49572,fashionpedia,train2020,,49572,226f2a263aa4d02a158e7ebd4533131c.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49585,fashionpedia,train2020,,49585,9daad31fe296e9dc75150a8375c748a2.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49588,fashionpedia,train2020,,49588,cb9aeb24a13f24268f49764c3a1e10f4.jpg,,,6,2,4,train,true,true
fashionpedia::train2020::49594,fashionpedia,train2020,,49594,7bc2df0aa996e82583586901de81a91d.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49599,fashionpedia,train2020,,49599,395b81c1c23666d26c41c68a46945e48.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49602,fashionpedia,train2020,,49602,34153147210bcd1c3713d906cce8379b.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49619,fashionpedia,train2020,,49619,2f87b3dfb67eb393fd36c4664d07a45f.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49625,fashionpedia,train2020,,49625,90c76ec621bfe5e146f6bf7867738519.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49633,fashionpedia,train2020,,49633,e3c155a65cc4faf0506e8beee1684476.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49639,fashionpedia,train2020,,49639,b14d88f69cbbc71c2d50079c49ce5c8c.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49640,fashionpedia,train2020,,49640,7a52f69442a0c566bb6955bc5a14e3ce.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49644,fashionpedia,train2020,,49644,dc3a91112d1c529d1c9e2a61c2c4ac9a.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49646,fashionpedia,train2020,,49646,3333c74782ae019915dd47b827851980.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49648,fashionpedia,train2020,,49648,31bd5de04cda2760d2a4bfa8c6b0e50e.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49656,fashionpedia,train2020,,49656,da7c3bc8fcdf4a8407ebb0c71a3d2366.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49658,fashionpedia,train2020,,49658,93684de747790f851d8bc8ffaf1987e8.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49661,fashionpedia,train2020,,49661,417b16560eec32c46aba5fc04dd5dca9.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49664,fashionpedia,train2020,,49664,233ad61fcaa29d0d6fe10e127ebb1c24.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49665,fashionpedia,train2020,,49665,babc2019c1b98e067537e4abcc001b35.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49667,fashionpedia,train2020,,49667,a30a51918584dd0dcae0dcb85e558e5f.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49678,fashionpedia,train2020,,49678,305f0cb5d358130d200abfe0d89cfecb.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49684,fashionpedia,train2020,,49684,d4f27c89f7df27d3593592e6066f2d3e.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49685,fashionpedia,train2020,,49685,0dd6cabfbe0e8d1785ff7740eb7495b4.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49689,fashionpedia,train2020,,49689,6f9bbe2f1ed1f026270e73132ae3aece.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49691,fashionpedia,train2020,,49691,d83521be76f11fcbc8aeb60ed6e0d40e.jpg,,,6,2,4,train,true,true
fashionpedia::train2020::49694,fashionpedia,train2020,,49694,590683372d3a4ee68b7599e85a26a88d.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49703,fashionpedia,train2020,,49703,8734a7841a0b5e13580e20007a16ae30.jpg,,,6,2,4,train,true,true
fashionpedia::train2020::49704,fashionpedia,train2020,,49704,a552c9dbe9814b12a39f42e615191d7d.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49712,fashionpedia,train2020,,49712,afa6e5d1ceb2adf3ef89fb3acd72ea5a.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49716,fashionpedia,train2020,,49716,dc0d6d933ec0643562b9e7197b77a27d.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49720,fashionpedia,train2020,,49720,65939078706d62c2a2c696d995d6fe60.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49721,fashionpedia,train2020,,49721,c8e9f3993ec57e7774a2f16f1a81e608.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49725,fashionpedia,train2020,,49725,e90e593f31d662866f6f05ba1f398b8f.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49726,fashionpedia,train2020,,49726,e645962fb3482e0756b77b71dfbc205a.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49727,fashionpedia,train2020,,49727,655560d6960a1660026b0d2213a5bd45.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49729,fashionpedia,train2020,,49729,b0bd07701c06abb302029f30ebc07acc.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49735,fashionpedia,train2020,,49735,2a6f1fc3d92aaa8f55d35dc66c16929e.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49737,fashionpedia,train2020,,49737,6f3d61823233fe19df00c02c4c1ce2bc.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49740,fashionpedia,train2020,,49740,a66031d2b2827029cd560d29a76ee157.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49746,fashionpedia,train2020,,49746,5fa916f6ee0d46ab595b03f0952e074f.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49749,fashionpedia,train2020,,49749,b948d898ca2e37ec47c06ca4b282bb26.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49753,fashionpedia,train2020,,49753,7532e50ae33a1106984aeb982ba66011.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49756,fashionpedia,train2020,,49756,f2f5ddc7a475d7b22187af299e794b81.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49762,fashionpedia,train2020,,49762,479a2f08aec3da3e2c0404136e8b2325.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49765,fashionpedia,train2020,,49765,80f46ab4745373bab644644dc6e345c9.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49774,fashionpedia,train2020,,49774,29ed56d4a59576fd9efef27e596212c5.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49785,fashionpedia,train2020,,49785,8dd96e6d1b6afccfd54cc7f4eabb6a24.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49804,fashionpedia,train2020,,49804,1812fa30c54bdc54761624d75123a0b5.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49812,fashionpedia,train2020,,49812,fa3cde029b82e2f0ec7215a9c0788c9e.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49823,fashionpedia,train2020,,49823,cc23480ef061b48c2939c713ef7c9741.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49825,fashionpedia,train2020,,49825,35c6880cb084b9523050b041e6ab60a9.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49838,fashionpedia,train2020,,49838,fd0252e3fed11b47dc822f2c02f14085.jpg,,,6,2,2,train,true,true
fashionpedia::train2020::49843,fashionpedia,train2020,,49843,69e65c4f511d319dbd0d058a67dca812.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49863,fashionpedia,train2020,,49863,5b77550bf04e31cda854e98d8c2009f6.jpg,,,6,2,3,train,true,true
fashionpedia::train2020::49864,fashionpedia,train2020,,49864,fc03e51e570574e4cc9826da43a2e33b.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49865,fashionpedia,train2020,,49865,659eeab162f8c5e2a23eed57b2a5e53d.jpg,,,6,2,1,train,true,true
fashionpedia::train2020::49880,fashionpedia,train2020,,49880,aee1770ca0524dfbf0fb4517162b07ac.jpg,,,6,2,2,train,true,true
