dataset,source_subset,product_id,image_number,original_filename,crop_count,usage_split,used_for_training
fashion200k,fashion200k_bottoms,90766196,0,90766196_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90768911,0,90768911_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90768967,0,90768967_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90769084,0,90769084_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90770402,0,90770402_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90770595,0,90770595_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90771146,0,90771146_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90771421,0,90771421_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90772774,0,90772774_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90772910,0,90772910_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90773322,0,90773322_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90773484,0,90773484_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90773946,0,90773946_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90774669,0,90774669_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90776612,0,90776612_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90777201,0,90777201_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90777884,0,90777884_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90778160,0,90778160_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90779129,0,90779129_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90779392,0,90779392_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90780488,0,90780488_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90783154,0,90783154_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90784886,0,90784886_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90785059,0,90785059_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90785531,0,90785531_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90785597,0,90785597_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90786393,0,90786393_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90786886,0,90786886_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90787849,0,90787849_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90787888,0,90787888_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90788041,0,90788041_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90788257,0,90788257_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90788542,0,90788542_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90789264,0,90789264_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90789293,0,90789293_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90789614,0,90789614_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90789983,0,90789983_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90790166,0,90790166_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90790462,0,90790462_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90790614,0,90790614_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90790812,0,90790812_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90790992,0,90790992_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90791343,0,90791343_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90792104,0,90792104_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90792440,0,90792440_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90792775,0,90792775_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90793681,0,90793681_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90793761,0,90793761_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90793945,0,90793945_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90794789,0,90794789_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90795128,0,90795128_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90795444,5,90795444_5.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90795774,0,90795774_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90795952,1,90795952_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90796309,0,90796309_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90796551,0,90796551_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90796975,0,90796975_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90798391,0,90798391_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90799373,0,90799373_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90799455,0,90799455_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90799535,0,90799535_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90799780,0,90799780_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90800204,0,90800204_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90801553,0,90801553_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90801659,0,90801659_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90801702,0,90801702_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90801782,0,90801782_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90801878,0,90801878_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90801949,1,90801949_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90802053,0,90802053_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90802257,0,90802257_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90802581,0,90802581_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90802860,0,90802860_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90802869,0,90802869_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90802970,1,90802970_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803054,1,90803054_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803229,0,90803229_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803456,0,90803456_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803526,0,90803526_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803584,0,90803584_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803615,0,90803615_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803716,0,90803716_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803730,0,90803730_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803849,0,90803849_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90803968,0,90803968_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90804266,0,90804266_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90805208,0,90805208_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90807458,0,90807458_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90807738,1,90807738_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90807786,0,90807786_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90807952,0,90807952_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90808120,0,90808120_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90808548,0,90808548_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90808664,0,90808664_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90809307,0,90809307_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90809410,0,90809410_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90809670,1,90809670_1.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90809677,0,90809677_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90810008,0,90810008_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90810771,3,90810771_3.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90811196,0,90811196_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90812604,1,90812604_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90812615,0,90812615_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90812785,0,90812785_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90812858,0,90812858_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90813030,0,90813030_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90813200,0,90813200_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90814436,0,90814436_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90814745,1,90814745_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90815052,0,90815052_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90815140,0,90815140_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90815461,0,90815461_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90815483,0,90815483_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90815582,0,90815582_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90815694,0,90815694_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90815923,0,90815923_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90816075,0,90816075_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90816087,0,90816087_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90816422,1,90816422_1.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90817037,0,90817037_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90818833,0,90818833_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90819730,0,90819730_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90820639,0,90820639_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90821695,0,90821695_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90822649,0,90822649_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90824346,0,90824346_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90824364,0,90824364_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90824813,0,90824813_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90825862,0,90825862_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90826549,0,90826549_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90826671,0,90826671_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90826752,0,90826752_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90827246,0,90827246_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90827442,0,90827442_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90827574,0,90827574_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90828339,0,90828339_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90828445,1,90828445_1.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90828469,0,90828469_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90829030,0,90829030_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90829208,0,90829208_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90829587,0,90829587_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90829677,0,90829677_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90829796,0,90829796_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90830399,1,90830399_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90830614,0,90830614_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90830926,0,90830926_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90830992,0,90830992_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90832028,0,90832028_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90834925,0,90834925_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90835009,0,90835009_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90835696,0,90835696_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90835868,0,90835868_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90835882,0,90835882_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90836289,0,90836289_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90836447,0,90836447_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90836564,0,90836564_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90836598,0,90836598_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90836802,0,90836802_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90836970,0,90836970_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90838757,0,90838757_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90839217,0,90839217_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90840254,0,90840254_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90840619,0,90840619_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90842184,0,90842184_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90842668,0,90842668_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90844023,0,90844023_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90844100,0,90844100_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90844755,0,90844755_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90844974,0,90844974_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90846275,0,90846275_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90846851,0,90846851_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90847441,1,90847441_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90847454,0,90847454_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90847927,0,90847927_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90848485,0,90848485_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90848773,0,90848773_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90848894,0,90848894_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90849490,1,90849490_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90850048,0,90850048_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90850364,0,90850364_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90850554,0,90850554_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90851042,0,90851042_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90851509,0,90851509_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90852360,0,90852360_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90853594,0,90853594_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90854045,0,90854045_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90854736,0,90854736_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90855741,0,90855741_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90856610,0,90856610_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90856983,0,90856983_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90860123,0,90860123_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90860554,0,90860554_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90860807,0,90860807_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90861280,0,90861280_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90861731,0,90861731_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90861939,0,90861939_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90862320,0,90862320_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90862504,0,90862504_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90862552,0,90862552_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90862655,0,90862655_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90863575,0,90863575_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90864355,0,90864355_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90865525,1,90865525_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90865913,0,90865913_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90867330,0,90867330_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90867858,0,90867858_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90869320,0,90869320_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90869540,0,90869540_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90869661,0,90869661_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90870721,0,90870721_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90871881,0,90871881_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90872041,0,90872041_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90872086,0,90872086_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90872850,0,90872850_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90872991,0,90872991_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90873044,0,90873044_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90873073,0,90873073_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90873542,0,90873542_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90874055,0,90874055_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90874087,1,90874087_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90874571,0,90874571_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90874745,0,90874745_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90874785,0,90874785_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90874792,0,90874792_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90874994,3,90874994_3.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90875354,0,90875354_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90876171,0,90876171_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90876555,0,90876555_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90877375,0,90877375_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90878515,0,90878515_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90878589,0,90878589_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90878877,0,90878877_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90879082,0,90879082_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90879098,0,90879098_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90879102,0,90879102_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90879660,0,90879660_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90879857,0,90879857_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90880109,0,90880109_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90880654,0,90880654_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90881292,0,90881292_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90881878,0,90881878_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90881997,0,90881997_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90882216,0,90882216_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90882498,0,90882498_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90882750,0,90882750_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90883703,0,90883703_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90884055,0,90884055_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90884376,0,90884376_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90884928,0,90884928_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90885576,0,90885576_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90887801,0,90887801_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90888792,0,90888792_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90890690,0,90890690_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90891233,0,90891233_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90892908,0,90892908_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90893720,0,90893720_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90894242,0,90894242_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90894609,0,90894609_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90894729,1,90894729_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90894999,0,90894999_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90895622,0,90895622_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90896086,0,90896086_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90896223,0,90896223_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90897423,0,90897423_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90901258,0,90901258_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90902045,0,90902045_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90902189,0,90902189_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90902244,0,90902244_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90904077,0,90904077_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90904248,0,90904248_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90904404,0,90904404_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90904946,1,90904946_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90905113,0,90905113_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90905295,0,90905295_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90906207,0,90906207_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90906650,0,90906650_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90907175,0,90907175_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90907279,0,90907279_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90907409,0,90907409_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90907636,0,90907636_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90907771,1,90907771_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90907789,0,90907789_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90907837,0,90907837_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90908320,0,90908320_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90908582,0,90908582_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90909437,0,90909437_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90909769,1,90909769_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90912301,1,90912301_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90912707,0,90912707_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90912748,0,90912748_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90912864,0,90912864_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90913086,0,90913086_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90913244,0,90913244_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90913553,0,90913553_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90913731,0,90913731_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90915383,1,90915383_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90915402,1,90915402_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90917483,0,90917483_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90917553,0,90917553_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90918573,0,90918573_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90918704,0,90918704_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90918729,0,90918729_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90918834,0,90918834_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90919995,0,90919995_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90920389,0,90920389_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90920673,0,90920673_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90921518,0,90921518_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90921772,0,90921772_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90922405,0,90922405_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90923305,0,90923305_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90924288,0,90924288_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90925278,0,90925278_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90925486,1,90925486_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90925832,0,90925832_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90926242,0,90926242_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90926495,0,90926495_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90926578,2,90926578_2.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90926884,0,90926884_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90926918,1,90926918_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90928134,0,90928134_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90928249,0,90928249_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90928255,0,90928255_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90928468,0,90928468_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90928781,0,90928781_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90928828,0,90928828_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90928970,0,90928970_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90929060,0,90929060_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90929451,0,90929451_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90931903,0,90931903_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90932351,0,90932351_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90933068,0,90933068_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90934714,0,90934714_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90937940,3,90937940_3.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90938157,0,90938157_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90946778,0,90946778_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90947644,0,90947644_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90948769,0,90948769_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90949230,0,90949230_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90949884,0,90949884_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90949998,0,90949998_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90950378,0,90950378_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90951534,0,90951534_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90952344,0,90952344_0.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90952586,1,90952586_1.jpeg,1,train,true
fashion200k,fashion200k_bottoms,90952593,0,90952593_0.jpeg,1,old_val,false
fashion200k,fashion200k_bottoms,90953078,0,90953078_0.jpeg,1,train,true
