dataset,official_split,image_id,original_filename,source_shard,augmentation_round,selected,contributed_labels,selection_score,valid_crop_count,usage_split,used_for_training
fashionpedia,train2020,30444,0e0fec4b4c897068cc3afef3b2da0860.jpg,4,3,true,lower_fit|슬림핏|detail|리본|lower_fit|스트레이트핏|lower_length|무릎 기장|silhouette|H라인|category|재킷|collar|칼라 없음,13.747,3,train,true
fashionpedia,train2020,30459,67c8fb2f474e91112ce019a2ced0eef9.jpg,4,3,true,detail|프릴·러플|collar|칼라 없음,7.036,2,train,true
fashionpedia,train2020,30470,f0b773be242aee171c66e49b6c3dfb63.jpg,4,3,true,category|점프수트|pattern|스트라이프,5.898,1,train,true
fashionpedia,train2020,30471,d14632964be65ad22bbda9dbbeae95a6.jpg,4,3,true,pattern|플로럴|lower_fit|와이드핏,6.189,1,train,true
fashionpedia,train2020,30475,6f11d8f24faeb0d22f523a890b4759cd.jpg,4,3,true,neckline|V넥|sleeve_shape|캡 소매|pattern|플로럴,3.738,1,train,true
fashionpedia,train2020,30483,491839313ad86adc0fed4ab7f25d4577.jpg,4,3,true,category|점프수트|neckline|V넥,5.761,2,train,true
fashionpedia,train2020,30484,d671f19faf2e6a6eb3d8752023eb139d.jpg,4,3,true,neckline|라운드넥|lower_length|무릎 기장|category|가디건|pattern|플로럴,9.163,2,train,true
fashionpedia,train2020,30488,ea7f7100c104ce265c405f10c2e5161d.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,30499,0d32ac56ff662971e3bb1d3e0573c639.jpg,4,3,true,detail|프릴·러플|neckline|V넥,2.62,1,train,true
fashionpedia,train2020,30513,3e260bd5baaaa58327e441286d60a8f9.jpg,4,3,true,pattern|스트라이프|neckline|보트넥,2.733,2,train,true
fashionpedia,train2020,30522,225c4feede249179572f93f96b46156f.jpg,4,3,true,neckline|라운드넥|category|가디건|detail|플리츠,7.963,2,train,true
fashionpedia,train2020,30539,3000855738c4be105ebb3ec72a71c62c.jpg,4,3,true,pattern|도트|neckline|V넥,2.553,1,train,true
fashionpedia,train2020,30553,fb1ac299190a0915b0ba28ce82c64970.jpg,4,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,30555,3a0d1981c6df95efc8d06203d598f512.jpg,4,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,30565,39806246bbeed4253a7f8c56c6d61489.jpg,4,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,30567,f6c7006c486a8e4f8adaa6147f4a9b55.jpg,4,3,true,category|베스트|collar|셔츠 칼라,7.168,2,train,true
fashionpedia,train2020,30575,fc3faded24030fe6bd7ce77a34ff754e.jpg,4,3,true,category|베스트|neckline|V넥,7.06,1,train,true
fashionpedia,train2020,30577,a05f5bcb10a9624b6677f7aca3778b0c.jpg,4,3,true,category|점프수트,4.536,1,train,true
fashionpedia,train2020,30605,493c4413c7e058dde9d3c0db89224c61.jpg,4,3,true,neckline|V넥|category|니트,2.582,3,train,true
fashionpedia,train2020,30610,615cb2ee1dd548810dba4b8d3743408d.jpg,4,3,true,pattern|체크|category|셔츠|collar|셔츠 칼라|upper_fit|여유핏|category|재킷|detail|플리츠|lower_fit|플레어핏,13.32,3,train,true
fashionpedia,train2020,30623,48d9e03381cf052aa0ce1759b43817ba.jpg,4,3,true,neckline|홀터넥|lower_length|미디·7부 기장,5.927,2,train,true
fashionpedia,train2020,30632,180676360e95477bc601a41909dbe45e.jpg,4,3,true,category|쇼츠|category|셔츠|sleeve_shape|래글런 소매|lower_length|무릎 기장|upper_fit|여유핏|category|재킷|collar|셔츠 칼라,14.87,3,train,true
fashionpedia,train2020,30633,22e1aea814ecd67e7a82e08dc245093a.jpg,4,3,true,collar|칼라 없음,5.641,1,train,true
fashionpedia,train2020,30639,4630d78404b4a19ee030daeb14729710.jpg,4,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,30640,90c55e3bb8d893cea6c0c64a0c281aa6.jpg,4,3,true,neckline|라운드넥|sleeve_length|7부 소매|lower_length|미디·7부 기장|lower_length|무릎 기장|category|가디건,10.625,3,train,true
fashionpedia,train2020,30646,6518dd5a86b2a2c47b662ba5a99e038a.jpg,4,3,true,pattern|애니멀,4.8,1,train,true
fashionpedia,train2020,30653,0d79d37901a328020e20b03f0c8ba539.jpg,4,3,true,neckline|홀터넥|detail|플리츠,6.148,1,train,true
fashionpedia,train2020,30662,dc7d4479f70ddec71168cd34d4a0388a.jpg,4,3,true,pattern|애니멀,4.8,1,train,true
fashionpedia,train2020,30665,707bf0e46b8c511d47ec2ab6e693935e.jpg,4,3,true,detail|프릴·러플|silhouette|X라인|lower_fit|플레어핏,4.019,1,train,true
fashionpedia,train2020,30671,17e907001fbb30ced3acd39b52741feb.jpg,4,3,true,category|코트|sleeve_length|7부 소매|lower_length|미디·7부 기장|lower_length|무릎 기장|neckline|터틀넥|collar|라펠 칼라,11.763,3,train,true
fashionpedia,train2020,30675,3841be078f02fecfab81b0156c187982.jpg,4,3,true,lower_fit|슬림핏|collar|폴로 칼라,13.487,1,train,true
fashionpedia,train2020,30679,5e387af2d415f90d05d0eb528f993e6a.jpg,4,3,true,upper_fit|오버핏|pattern|플로럴,7.642,2,train,true
fashionpedia,train2020,30696,75f83e3eec8ab3bcc9e24259d66dbbfb.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,30704,8f10656d9b2f7f64bedec73a86a9d069.jpg,4,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,30710,69ecc87f6c59b6c966a10224c7f289da.jpg,4,3,true,lower_fit|슬림핏|collar|폴로 칼라,13.487,2,train,true
fashionpedia,train2020,30711,193d77c251d24889d208264af48f2dac.jpg,4,3,true,pattern|애니멀,4.8,2,train,true
fashionpedia,train2020,30718,d8c24fa9ef85fcf94a080472feda7895.jpg,4,3,true,lower_length|미디·7부 기장|detail|스팽글,6.999,1,train,true
fashionpedia,train2020,30731,d55083eeb335135a5b3d1a9a1a935d41.jpg,4,3,true,neckline|홀터넥|pattern|플로럴,5.895,1,train,true
fashionpedia,train2020,30743,167785a1d4f07a741ed39474145604e2.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,30753,77c7dd55c4ba1de2198401112174c1e3.jpg,4,3,true,category|셔츠|collar|라펠 칼라|category|재킷|category|베스트|collar|셔츠 칼라,10.986,4,train,true
fashionpedia,train2020,30763,4f4a2e123fcf6b8cf910e36b02b86f2c.jpg,4,3,true,detail|프릴·러플|lower_fit|플레어핏,2.653,2,train,true
fashionpedia,train2020,30764,ed4e8f3c58dc7a28b26078054eed36aa.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,30769,51827bac5ab662a1660c003e67e6a9bc.jpg,4,3,true,sleeve_shape|캡 소매|pattern|그래픽,2.678,1,train,true
fashionpedia,train2020,30794,3c0af2bb489ee192133dce4b04eebb18.jpg,4,3,true,neckline|라운드넥|pattern|그래픽|collar|스탠드 칼라,8.092,3,train,true
fashionpedia,train2020,30796,8a9896adaefc8903f0642db9a619834b.jpg,4,3,true,pattern|스트라이프|neckline|보트넥,2.733,1,train,true
fashionpedia,train2020,30798,cc622bfdff9947a8598fc9dc4442914f.jpg,4,3,true,detail|리본|detail|플리츠,2.979,2,train,true
fashionpedia,train2020,30801,7cb6fc89b36b7bab8bed093b7eeb456f.jpg,4,3,true,pattern|스트라이프|detail|프릴·러플,2.757,2,train,true
fashionpedia,train2020,30804,d55d9c7dc515578478f92d8ad841c086.jpg,4,3,true,material|퍼·플리스,4.339,2,train,true
fashionpedia,train2020,30806,23293ed461b00ed1e595d50dc3cc3aae.jpg,4,3,true,neckline|라운드넥|sleeve_length|7부 소매|lower_length|미디·7부 기장|lower_length|무릎 기장|category|가디건,10.625,3,train,true
fashionpedia,train2020,30810,dc3c6225c98f1d059232013d1bed54d0.jpg,4,3,true,pattern|스트라이프|collar|라펠 칼라|category|가디건,7.772,1,train,true
fashionpedia,train2020,30835,0f3ce1f34f63cf49dbd50999f9532fc6.jpg,4,3,true,pattern|그래픽|category|니트,2.764,1,train,true
fashionpedia,train2020,30843,b40659ad4e3da194853f26fd7398a8ab.jpg,4,3,true,category|점프수트,4.536,1,train,true
fashionpedia,train2020,30844,a816c928974e1b3d0dace1c566be240a.jpg,4,3,true,detail|리본|pattern|그래픽,2.891,1,train,true
fashionpedia,train2020,30845,b1a9af9d03a6f276dc79439fde0c0782.jpg,4,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,30851,243dcadcc67a5680b65d76273483fb09.jpg,4,3,true,pattern|애니멀|silhouette|X라인|lower_fit|플레어핏,11.201,1,train,true
fashionpedia,train2020,30853,f6bd4a2f3b8ad54410d03e7ddbe22841.jpg,4,3,true,pattern|체크|category|베스트|collar|셔츠 칼라,8.463,3,train,true
fashionpedia,train2020,30860,2893602efc03a0b97d846542cfb0cf1f.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,1,train,true
fashionpedia,train2020,30868,381c69980de4811fcd37e2c0e47c5692.jpg,4,3,true,detail|리본|silhouette|A라인|pattern|플로럴,4.171,1,train,true
fashionpedia,train2020,30882,ecbf3cb77387d59359be741260e89ad3.jpg,4,3,true,sleeve_length|7부 소매|collar|칼라 없음,7.071,2,train,true
fashionpedia,train2020,30883,2253f577a39e910ac6e51283466f92e8.jpg,4,3,true,category|셔츠|detail|리본|upper_fit|여유핏|category|베스트|collar|셔츠 칼라,11.512,3,train,true
fashionpedia,train2020,30884,df0986349dddc064865047c813ca77f3.jpg,4,3,true,upper_fit|오버핏|collar|셔츠 칼라,7.733,1,train,true
fashionpedia,train2020,30891,7b1be27dfcb64dd90a8189555fecc929.jpg,4,3,true,category|가디건|neckline|V넥,2.518,1,train,true
fashionpedia,train2020,30895,7d10c1919d551e08247fa2770d7b8cff.jpg,4,3,true,detail|스팽글,5.725,2,train,true
fashionpedia,train2020,30898,3c128692bc8ae023051c964dbc660e89.jpg,4,3,true,category|셔츠|upper_fit|오버핏|category|재킷|collar|셔츠 칼라|collar|라펠 칼라,11.551,3,train,true
fashionpedia,train2020,30916,fda490ccfd1422aa870a9951f9c09dac.jpg,4,3,true,neckline|보트넥|silhouette|X라인|lower_fit|플레어핏,3.996,1,train,true
fashionpedia,train2020,30927,86b15691ad2c823480b8d138091fe4f1.jpg,4,3,true,neckline|터틀넥,5.058,1,train,true
fashionpedia,train2020,30964,8a1a5c9edf4280c59311d84878351b2d.jpg,4,3,true,detail|프릴·러플|lower_fit|플레어핏,2.653,1,train,true
fashionpedia,train2020,30986,ad7cfa744a0a52674b48e6c87054c36f.jpg,4,3,true,neckline|오프숄더,4.626,3,train,true
fashionpedia,train2020,30992,9f41b2695472fd1e05fe434a0f58a996.jpg,4,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,30997,d3a179c29d78f9562f657fd2908e6ae6.jpg,4,3,true,category|쇼츠|collar|칼라 없음,6.802,3,train,true
fashionpedia,train2020,31002,253ecd54ab51780491aa008abe38493d.jpg,4,3,true,neckline|터틀넥,5.058,1,train,true
fashionpedia,train2020,31009,95ad8e39ae7c5da958aa8773b34c4cd3.jpg,4,3,true,category|베스트|neckline|V넥,7.06,1,train,true
fashionpedia,train2020,31010,b22364b4a1b822d0b363c72cbd1b72fb.jpg,4,3,true,pattern|그래픽|neckline|보트넥,2.778,1,train,true
fashionpedia,train2020,31014,5da49c65ca9445fe6cd87cd8ee022c29.jpg,4,3,true,pattern|체크|upper_fit|오버핏|collar|셔츠 칼라,9.027,1,train,true
fashionpedia,train2020,31017,b6f22c9c6d1c45e09e074aab47503da9.jpg,4,3,true,category|코트|sleeve_shape|래글런 소매,2.999,3,train,true
fashionpedia,train2020,31021,99cb22b849facfe961bedae6fa91f9b6.jpg,4,3,true,neckline|V넥|sleeve_shape|캡 소매|silhouette|X라인|lower_fit|플레어핏,5.12,1,train,true
fashionpedia,train2020,31026,993f6605dcc201f692bb844d95df4e2d.jpg,4,3,true,neckline|홀터넥|pattern|스트라이프,6.015,1,train,true
fashionpedia,train2020,31044,dc77ae21099861d666a2491d2bdda219.jpg,4,3,true,neckline|터틀넥|silhouette|X라인|lower_fit|플레어핏,7.682,1,train,true
fashionpedia,train2020,31045,5e04b22c6a74edf6d22de6dfaaa47ce3.jpg,4,3,true,neckline|보트넥|detail|플리츠,2.866,2,train,true
fashionpedia,train2020,31064,00833002857187d466f2f81e6ddb877d.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,1,train,true
fashionpedia,train2020,31067,88fc0ffab962d80805e14bb2ef05cc61.jpg,4,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,31068,aaa6bdf06327e514c05fbc842b156e93.jpg,4,3,true,category|쇼츠|pattern|그래픽,2.567,2,train,true
fashionpedia,train2020,31069,3468f9387cbe962f14d8d67c41efb352.jpg,4,3,true,pattern|스트라이프|detail|프릴·러플,2.757,2,train,true
fashionpedia,train2020,31075,3cf351b95c2781424c2cbc8aac87e2be.jpg,4,3,true,pattern|체크|detail|리본,2.778,3,train,true
fashionpedia,train2020,31077,1c50056c371ec2ef5d7cff59398ce8d6.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,3,train,true
fashionpedia,train2020,31085,ab7397077d6b7df612408b3ae680517f.jpg,4,3,true,pattern|체크|neckline|보트넥,2.665,1,train,true
fashionpedia,train2020,31087,b239168144fa38a4e1f47dd606755372.jpg,4,3,true,category|코트|collar|칼라 없음,6.95,1,train,true
fashionpedia,train2020,31097,6eb1fda24e17d298351172147e88e532.jpg,4,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,31109,b728fba36dc31d6c88c89fc430f05dab.jpg,4,3,true,detail|리본|silhouette|X라인|lower_fit|플레어핏,4.109,1,train,true
fashionpedia,train2020,31126,4bb49c29d37a51d92bc8e227984dd08b.jpg,4,3,true,sleeve_shape|벌룬 소매|neckline|V넥,6.839,2,train,true
fashionpedia,train2020,31139,38f4eedefa5270674b86145c83d2c0a0.jpg,4,3,true,detail|리본|lower_fit|스트레이트핏|sleeve_shape|퍼프 소매|collar|라펠 칼라,10.422,1,train,true
fashionpedia,train2020,31148,c64b8139621321cbb6e6d7e394bd84f5.jpg,4,3,true,detail|리본|silhouette|X라인|lower_fit|플레어핏,4.109,1,train,true
fashionpedia,train2020,31150,771a22a148ccb5f44b016839d79306d2.jpg,4,3,true,neckline|홀터넥,4.653,2,train,true
fashionpedia,train2020,31152,a766cb94779a76cd7a066dc463e4c58d.jpg,4,3,true,lower_fit|슬림핏|pattern|스트라이프|upper_fit|여유핏|category|가디건|lower_fit|플레어핏,14.276,4,train,true
fashionpedia,train2020,31154,e3219386bfa78891d064223d4e25c3b4.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,31173,b3ec4db19232b02d24c294d897dfdacb.jpg,4,3,true,lower_fit|와이드핏|pattern|플로럴,6.189,1,train,true
fashionpedia,train2020,31193,e326741ec200d8880d74ca7d2b0d0a56.jpg,4,3,true,category|쇼츠|pattern|그래픽,2.567,1,train,true
fashionpedia,train2020,31213,9ca4a51af118ca6698d97f284b8486c1.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,31231,c5b35eb7ca97c847950bdbec8d614fdf.jpg,4,3,true,detail|리본|silhouette|X라인|lower_fit|플레어핏,4.109,1,train,true
fashionpedia,train2020,31254,a4fec8cfdc0f229b2065701fea4ef038.jpg,4,3,true,category|코트|collar|칼라 없음,6.95,2,train,true
fashionpedia,train2020,31255,6eaa8ae41e193b4e13afd1b8fe4a20f4.jpg,4,3,true,neckline|스퀘어넥|silhouette|A라인,7.416,1,train,true
fashionpedia,train2020,31263,3385fe9849ab055fe7f8465e557ae6c5.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,2,train,true
fashionpedia,train2020,31277,77a0c1ed5df1c001b193137d049d0f8b.jpg,4,3,true,detail|후드|neckline|V넥,2.542,2,train,true
fashionpedia,train2020,31297,cb9a13db2a78bd766d6c410898ac54c2.jpg,4,3,true,pattern|애니멀,4.8,3,train,true
fashionpedia,train2020,31300,bb68c196769f2dc5274ea868ba77cb86.jpg,4,3,true,neckline|터틀넥,5.058,1,train,true
fashionpedia,train2020,31303,062407040c03cf85920c3d8410b1c5e5.jpg,4,3,true,lower_length|미디·7부 기장|detail|리본|lower_length|무릎 기장|sleeve_shape|퍼프 소매|collar|셔츠 칼라,11.751,1,train,true
fashionpedia,train2020,31307,fc01b90b8e1c7d433a890b453e247f8a.jpg,4,3,true,sleeve_shape|퍼프 소매,6.207,1,train,true
fashionpedia,train2020,31314,9c10e346fb058bae27575469549fd03d.jpg,4,3,true,lower_length|미디·7부 기장|silhouette|A라인|collar|칼라 없음,8.36,1,train,true
fashionpedia,train2020,31315,a7510161712a83b13111113bcb4ae9a7.jpg,4,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,31317,c5958fa36e6010fef56072a54f05cf29.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,1,train,true
fashionpedia,train2020,31338,f23f08901f51d07c7732b44a05ec7d31.jpg,4,3,true,detail|리본|detail|플리츠,2.979,1,train,true
fashionpedia,train2020,31341,0d33d54af33388fcefd3dbace8e4cdb0.jpg,4,3,true,neckline|터틀넥,5.058,1,train,true
fashionpedia,train2020,31344,4af2fd156f5a51cbe9c6899c138b33e9.jpg,4,3,true,detail|리본|pattern|그래픽,2.891,1,train,true
fashionpedia,train2020,31351,3a4bac591869e2910b1d3f288a7184cf.jpg,4,3,true,pattern|스트라이프|sleeve_length|7부 소매|lower_fit|스트레이트핏|lower_length|무릎 기장|neckline|터틀넥,10.793,2,train,true
fashionpedia,train2020,31366,358a5dd1ee94a3dce87c867d4aec7b5f.jpg,4,3,true,lower_fit|슬림핏|category|셔츠|collar|피터팬 칼라|category|재킷,22.76,2,train,true
fashionpedia,train2020,31368,b617c24e36b0335656e5fbaec4f11085.jpg,4,3,true,neckline|V넥|pattern|그래픽,2.632,1,train,true
fashionpedia,train2020,31374,1f4088cb9eaee1fa62e3ed9baf3bcd12.jpg,4,3,true,pattern|애니멀,4.8,1,train,true
fashionpedia,train2020,31376,9c022ea15de1f73e2c136bdae2c5d78d.jpg,4,3,true,sleeve_shape|래글런 소매|lower_length|무릎 기장|silhouette|A라인,9.657,2,train,true
fashionpedia,train2020,31381,ec9c3400307898eb93d83fcef265c118.jpg,4,3,true,category|코트|material|가죽|collar|라펠 칼라,17.121,1,train,true
fashionpedia,train2020,31384,e92bd7e17702d43bdde891e9f4ff56a0.jpg,4,3,true,category|셔츠|silhouette|H라인|collar|라펠 칼라|lower_fit|스트레이트핏|category|재킷|category|베스트|collar|셔츠 칼라,13.728,4,train,true
fashionpedia,train2020,31416,ca74d5397e51d21e4d5de26f797d1458.jpg,4,3,true,category|코트|sleeve_length|7부 소매|lower_length|무릎 기장|collar|칼라 없음,9.833,2,train,true
fashionpedia,train2020,31420,aa7cd7f566af95dcf497bf6792195546.jpg,4,3,true,neckline|홀터넥|lower_length|미디·7부 기장,5.927,1,train,true
fashionpedia,train2020,31422,5e70559280f3cf6292b046a92414062f.jpg,4,3,true,category|코트|collar|칼라 없음,6.95,2,train,true
fashionpedia,train2020,31427,4ae84fe40897bf255b449acfd4172820.jpg,4,3,true,neckline|홀터넥|silhouette|X라인|lower_fit|플레어핏,7.278,1,train,true
fashionpedia,train2020,31430,86c7fa65acd788371531c437edde9541.jpg,4,3,true,pattern|체크|detail|리본,2.778,1,train,true
fashionpedia,train2020,31431,ca2e4ac4e7016e9ca5f06acc7af8f8a3.jpg,4,3,true,category|코트|category|점프수트,5.845,2,train,true
fashionpedia,train2020,31434,daefe7b8bcc8952c62079ac1df5ba352.jpg,4,3,true,lower_length|미디·7부 기장|category|가디건|neckline|V넥,7.67,3,train,true
fashionpedia,train2020,31445,beebb5eefca451aff2e1f031f5f88c7c.jpg,4,3,true,category|셔츠|lower_fit|스트레이트핏|category|재킷|category|베스트|neckline|V넥|collar|셔츠 칼라,12.462,4,train,true
fashionpedia,train2020,31449,125c35ef07364dee9191bac35457c3b1.jpg,4,3,true,sleeve_shape|벌룬 소매,5.614,1,train,true
fashionpedia,train2020,31457,d3201de4e3bd3196ae2974a3076e70b6.jpg,4,3,true,lower_fit|와이드핏|pattern|플로럴,6.189,1,train,true
fashionpedia,train2020,31465,60ecf54b35fe5102c09942202fea1b2f.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,1,train,true
fashionpedia,train2020,31468,353a08e914ae0d555f4e0bb60a328a75.jpg,4,3,true,category|코트|category|셔츠|material|퍼·플리스|detail|프릴·러플|lower_length|무릎 기장|collar|라펠 칼라,11.009,3,train,true
fashionpedia,train2020,31470,78f5ece22b866e48849b43f207648379.jpg,4,3,true,detail|후드|pattern|그래픽,6.675,1,train,true
fashionpedia,train2020,31472,ea94bcb0a72e2c5cd2202a3f19f39716.jpg,4,3,true,category|점프수트|sleeve_length|7부 소매,5.966,2,train,true
fashionpedia,train2020,31474,2d7cb99823e54db27fb874f2216b553a.jpg,4,3,true,neckline|보트넥|lower_fit|플레어핏,2.63,1,train,true
fashionpedia,train2020,31489,1014809d878981c8cd49aef72579970d.jpg,4,3,true,category|베스트,5.835,1,train,true
fashionpedia,train2020,31493,40ea03b66fa0c5817dca64dea3363fe2.jpg,4,3,true,neckline|오프숄더,4.626,1,train,true
fashionpedia,train2020,31497,adbd4eb12fafd51e24e26333206452cc.jpg,4,3,true,neckline|오프숄더,4.626,1,train,true
fashionpedia,train2020,31498,b858e355fda43958891186217e01f0f9.jpg,4,3,true,category|점프수트|pattern|플로럴,5.778,1,train,true
fashionpedia,train2020,31509,0cac5b79ce4a0c2023eda426e5cc03d0.jpg,4,3,true,category|쇼츠|pattern|그래픽,2.567,2,train,true
fashionpedia,train2020,31514,f3815526ba87c09986ffc5904314c908.jpg,4,3,true,material|퍼·플리스,4.339,3,train,true
fashionpedia,train2020,31528,b7723e80ba31b3b9f7c8aee78cd1c806.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,31536,61d328c9f372deb72c12e971c6c4f0e3.jpg,4,3,true,silhouette|A라인|collar|칼라 없음,7.086,2,train,true
fashionpedia,train2020,31539,975827b098cae7b5f9f7b02cd7deb599.jpg,4,3,true,category|셔츠|lower_fit|스트레이트핏|category|베스트|neckline|V넥|collar|셔츠 칼라,11.159,3,train,true
fashionpedia,train2020,31545,3bdd61c69aa4ee8b275ae6c123dbec31.jpg,4,3,true,sleeve_shape|벨 소매|silhouette|X라인|lower_fit|플레어핏,7.958,1,train,true
fashionpedia,train2020,31550,12a350733a6504e4505cab47ecb29e19.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,31552,54f4d901b0c27a27637c0a3eb5eaf963.jpg,4,3,true,material|퍼·플리스|category|코트,5.648,1,train,true
fashionpedia,train2020,31554,7b97d3219647775c8ec3ba7fbbfee9b7.jpg,4,3,true,pattern|도트|neckline|V넥,2.553,2,train,true
fashionpedia,train2020,31558,1c76d70c50abd08168cb40a8b9eceb7e.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,31559,b59f68295fa58ce85f36c0085ec63d30.jpg,4,3,true,neckline|오프숄더,4.626,1,train,true
fashionpedia,train2020,31571,604462698b93edb533bf1a162db46ad8.jpg,4,3,true,neckline|홀터넥,4.653,1,train,true
fashionpedia,train2020,31575,932e8598959ee1be3298d31736c8bba7.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,31580,fa7fe58a5195da9a2d86b2615b487db5.jpg,4,3,true,sleeve_shape|벌룬 소매|silhouette|X라인|lower_fit|플레어핏,12.015,1,train,true
fashionpedia,train2020,31587,f6431313c95d96393a3aacf735e08cd5.jpg,4,3,true,pattern|체크|detail|리본,2.778,2,train,true
fashionpedia,train2020,31596,9d00f44f11afeae59f10fa5bab1b62ff.jpg,4,3,true,pattern|플로럴|collar|스탠드 칼라,6.63,3,train,true
fashionpedia,train2020,31613,40624070b86dba9cd81225b057c0eccd.jpg,4,3,true,lower_fit|슬림핏|collar|폴로 칼라,13.487,1,train,true
fashionpedia,train2020,31615,b52453670e738773378dfbcac008715a.jpg,4,3,true,neckline|홀터넥,4.653,2,train,true
fashionpedia,train2020,31616,cb7d9cafab99726403e3fc17933c4a0f.jpg,4,3,true,sleeve_shape|벌룬 소매,5.614,2,train,true
fashionpedia,train2020,31620,459d8dea58a9c6817a80163d67f726de.jpg,4,3,true,detail|스팽글|silhouette|A라인,7.169,1,train,true
fashionpedia,train2020,31626,b8dc35e1401a1df9fca64a43fc329ec0.jpg,4,3,true,detail|프릴·러플|neckline|V넥,2.62,1,train,true
fashionpedia,train2020,31634,83cb803b083f27609e9a16fddb4a37e0.jpg,4,3,true,category|코트|pattern|애니멀,6.109,2,train,true
fashionpedia,train2020,31635,c2d009f6c0a1d67b2b96858ff633f51f.jpg,4,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,31638,b747e0aac986d7c421671c5dde3109fe.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,2,train,true
fashionpedia,train2020,31645,e0c39fe317a6884cca33dc1832867b3b.jpg,4,3,true,pattern|애니멀,4.8,3,train,true
fashionpedia,train2020,31648,ef90aa326d38b280ae49bc5f3c180a54.jpg,4,3,true,lower_fit|스트레이트핏|sleeve_shape|퍼프 소매|detail|플리츠,9.193,1,train,true
fashionpedia,train2020,31651,e27df9c38fb92a328e48a50617bfc62b.jpg,4,3,true,sleeve_length|7부 소매|lower_fit|스트레이트핏|category|베스트|collar|라펠 칼라,9.996,2,train,true
fashionpedia,train2020,31652,ea5d2de8ab1fd0ec4b61ed153805d638.jpg,4,3,true,category|쇼츠|pattern|그래픽,2.567,2,train,true
fashionpedia,train2020,31657,6e0fb86a8832bbab93f2bab74142ad70.jpg,4,3,true,detail|스팽글|pattern|플로럴,6.967,1,train,true
fashionpedia,train2020,31658,77fa870b0d76e12d153a79412ef00e96.jpg,4,3,true,neckline|홀터넥|silhouette|X라인|lower_fit|플레어핏,7.278,1,train,true
fashionpedia,train2020,31662,1c58c91474de5b2f1e2efbb851344247.jpg,4,3,true,category|코트|material|가죽|collar|라펠 칼라,17.121,1,train,true
fashionpedia,train2020,31663,0713815f9733881a76564cefc5e41585.jpg,4,3,true,category|코트|category|쇼츠|collar|칼라 없음,8.111,2,train,true
fashionpedia,train2020,31666,d4a84b1aa3b3a7c526167aaf5b29285a.jpg,4,3,true,pattern|스트라이프|lower_length|무릎 기장|collar|칼라 없음,8.456,1,train,true
fashionpedia,train2020,31669,ae73bb003a961a4e81752ba50bc19fcb.jpg,4,3,true,neckline|오프숄더|pattern|플로럴,5.868,1,train,true
fashionpedia,train2020,31680,5475eddd8af154f98dfd91dd8f42454e.jpg,4,3,true,pattern|체크|neckline|보트넥|silhouette|A라인,4.11,1,train,true
fashionpedia,train2020,31686,4d9533ef20139151c76534c78a735d9c.jpg,4,3,true,category|코트|material|퍼·플리스,5.648,1,train,true
fashionpedia,train2020,31690,24199d9a7816ea035e9f5958f3fd6f87.jpg,4,3,true,category|코트|material|퍼·플리스|lower_length|미디·7부 기장|collar|라펠 칼라,8.162,2,train,true
fashionpedia,train2020,31693,05d180e2343c6c4a05a7e28e204d7728.jpg,4,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,31700,48dec0194ba265e3dadb4fcf4c63f978.jpg,4,3,true,neckline|라운드넥|sleeve_length|7부 소매|lower_length|미디·7부 기장|category|가디건|pattern|그래픽,10.58,3,train,true
