product_id,category,name,brand_name,brand,image_url,url,image_sha256,cut_type,cut_reviewer,cut_reviewed_at,gold_item_type,gold_fit,gold_length,gold_material,human_reviewer,reviewed_at,label_evidence,label_source,ai_reviewer,ai_reviewed_at,seller_evidence_url,seller_evidence_sha256,review_artifact_sha256
MS7095129,bottom,에스닉심볼 피그먼트 스웨트팬츠 다크그레이,꼼파뇨,compagno,https://image.msscdn.net/images/goods_img/20260818/7095129/7095129_17871335715468_500.jpg,https://www.musinsa.com/products/7095129,02ea5da9b96a93c9c140420167cc5c81f8bb0f5798b782cf607fe63db2bbf7ad,worn,Codex (AI visual review; not human ground truth),2026-09-22,조거·스웨트팬츠,와이드핏,롱·긴바지 기장,unknown,,,프린트 트레이닝 바지의 넓은 다리와 신발을 덮는 밑단. 섬유 조성 미확인.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7095129,1d94711ec2bdb92b8b7bf4c3e6a23f11bad83deb601378cd9fc6bca8bb1ebe64,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7121357,shoes,오데트 핀턱 발레코어 플랫 슈즈 브라운 FL2926,플로리다 스튜디오,floridastudio,https://image.msscdn.net/images/goods_img/20260820/7121357/7121357_17872165182309_500.jpg,https://www.musinsa.com/products/7121357,941e624b49d754342f37d5c7569e529df011ce26cc8ee47888b52075d5fae7fd,flat,Codex (AI visual review; not human ground truth),2026-09-22,other,not_applicable,not_applicable,가죽,,,비착용 갈색 플랫 구두의 매끈한 가죽 계열 표면. 천연·합성 여부는 구분하지 않음. 플랫 슈즈 품목은 평가 어휘 밖.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7121357,3669b2c5b35ca49b83a1b1db5a6d068d0672a940f947e5f126a0a98f31506e55,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7105295,shoes,버클 폴딩 미들부츠 4cm(HPWXAFFV01 RE) HPWXAGF902,슈펜,shoopen,https://image.msscdn.net/images/goods_img/20260819/7105295/7105295_17890979240524_500.jpg,https://www.musinsa.com/products/7105295,10880cc3ae6c4ef31c75afff4b75348e5e2bb0933e9b0f7b5140ba0a1de891b1,worn,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,스웨이드,,,착용한 베이지 부츠의 짧은 기모와 무광 질감. 소재군 판정이며 섬유 조성 확인은 아님.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7105295,ad8c655c73e8a749c154da64edcb5c5247e132935cc36651678d9f461d1ffb8a,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS6445810,shoes,에어 맥스 모토 2K W - 그레이 포그:메탈릭 실버:화이트 / HQ2056-011,나이키,nike,https://image.msscdn.net/images/goods_img/20260508/6445810/6445810_17852858293686_500.jpg,https://www.musinsa.com/products/6445810,23611795f00fda18f17109315f4369a8dc686dec26be50f7f2ba3df1d4837489,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,메시,,,비착용 운동화의 넓은 망사 갑피. 은색 보강재의 조성은 확정하지 않음.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/6445810,2cc333b202c5959b1e72a36c3134bd5ed2a4032832e7e923bf182c66ff972b5b,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS6931960,shoes,슬립캣 발레 - 캐스트 아이언:섀도우 그레이 / 410524-02,푸마,puma,https://image.msscdn.net/images/goods_img/20260727/6931960/6931960_17875642152869_500.jpg,https://www.musinsa.com/products/6931960,0040b8f5c6d8a93feeccf92fd205555dbe85912ed0e1980d6c28110d6cc45e5c,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,스웨이드,,,회색 비착용 스니커즈의 기모 있는 무광 갑피. 판매자 스니커즈 분류.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/6931960,d86e3f4aaf593292ac25b96e20d2d57e03baf99be4358c2211923fff4a286d9e,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS3911166,shoes,라운드 토 페니 로퍼 412419004 (3.7cm/2colors),솔트앤초콜릿,saltandchocolate,https://image.msscdn.net/images/goods_img/20240228/3911166/3911166_17726009232219_500.png,https://www.musinsa.com/products/3911166,4836a5a352aab847e091b1b1519b0dbbe5ee097f9b1adc9de39dba89baadfdda,worn,Codex (AI visual review; not human ground truth),2026-09-22,로퍼,not_applicable,not_applicable,가죽,,,착용한 검정 로퍼의 매끈한 가죽 계열 갑피. 양말 길이는 신발 기장으로 기록하지 않음.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/3911166,78900740ae7eedd43a7bf3005b88debe16a257ecacf6aba5fe27914177e8d36e,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS5290797,shoes,다트머스 더블버클 셔링 부츠 FL1925,플로리다 스튜디오,floridastudio,https://image.msscdn.net/images/goods_img/20250804/5290797/5290797_17542928614836_500.jpg,https://www.musinsa.com/products/5290797,742d240624c9ca8def2ab50df1e27d70bdfc839a4620c8a933f2601fbd5e2fb0,worn,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,가죽,,,착용한 버클 부츠의 매끈한 가죽 계열 갑피.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/5290797,d66a90765a6c3f871e8860426f50d9521a0975c9d4b33f84463838d365da9d22,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7067337,shoes,HYS x RMMV 스파이럴 플랫폼 메리 제인 (블랙),허그유어스킨,hugyourskin,https://image.msscdn.net/images/goods_img/20260813/7067337/7067337_17871432320973_500.jpg,https://www.musinsa.com/products/7067337,49e0b5f57afaacb626ff3f49652bd44013288b50b4b0b2658e20c25609b55479,flat,Codex (AI visual review; not human ground truth),2026-09-22,메리제인,not_applicable,not_applicable,스웨이드,,,비착용 메리제인 플랫폼의 벨벳처럼 짧은 기모가 있는 무광 갑피.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7067337,34382c11e6b7d4f7b093e1c63d5e4247e49edbeeacc742f36d75b97ce039d7f7,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7276916,shoes,NBPDGF717B / U530JPB (BLACK),뉴발란스,newbalance,https://image.msscdn.net/images/goods_img/20260908/7276916/7276916_17889187390391_500.jpg,https://www.musinsa.com/products/7276916,a4e69de8b5a747b424efc803c05a3f16430ee72dbdeb0d42a1ea58dfad0e2832,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,unknown,,,검정 운동화에 여러 보강재가 섞여 있어 축소 사진만으로 주 소재를 확정하지 않음.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7276916,63fc6436950d85425eedea6f739c30f9e87e60a085bd67c5ec621f987aee3856,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS6266243,shoes,(공용) 엔돌핀 엘리트 2 - 스플래시:파이어 / S30994-131,써코니,saucony,https://image.msscdn.net/images/goods_img/20260407/6266243/6266243_17889454046284_500.jpg,https://www.musinsa.com/products/6266243,d15a5b5d90c98d5df97b22d0cc2fbf13299f2028bb4aa6daa035ed0d363a7adc,flat,Codex (AI visual review; not human ground truth),2026-09-22,러닝화,not_applicable,not_applicable,메시,,,비착용 러닝화의 통기성 망사 갑피가 뚜렷함.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/6266243,8acd5ec7464f21b7e1fb4246102a8184b6f9a1486a22e3d49e0f805b21d57aad,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS2897209,shoes,클럽 C 85 - 화이트:블랙 / GZ1605,리복,reebok,https://image.msscdn.net/images/goods_img/20221027/2897209/2897209_17878167034310_500.jpg,https://www.musinsa.com/products/2897209,d2025d4e1407e2394e8140c7b5b6f25a7f45f41e35d1d4d752b4991f1806a0cb,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,가죽,,,비착용 흰 스니커즈의 매끈한 가죽 계열 갑피. 천연·합성 여부는 미판정.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/2897209,050937b2d80d995b5da520627a9a790015ad10ac1ba84488827ab084f93a550d,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7121326,shoes,만다린 벨티드 미들부츠 블랙 FL1426,플로리다 스튜디오,floridastudio,https://image.msscdn.net/images/goods_img/20260820/7121326/7121326_17875327438440_500.jpg,https://www.musinsa.com/products/7121326,ff3c70e282687305435c125c2b65c5c4d4c6e74951ed14249491a769166adea2,worn,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,가죽,,,착용한 검정 부츠의 광택 있는 가죽 계열 표면.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7121326,66e4661aa7169a991604a9bac609e9b83b0f489bc43a5867af53679cb299aaa1,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS4430193,shoes,[미누의코디 x 식스핏] [+6.5cm] BOLD CHUNKY WALLABEE-BLACK,식스핏,6ft,https://image.msscdn.net/images/goods_img/20240911/4430193/4430193_17276835800389_500.jpg,https://www.musinsa.com/products/4430193,414b96116b2edd6dfe19cb3fd51e1666d6e83811ace2b690254673e435aa230e,worn,Codex (AI visual review; not human ground truth),2026-09-22,other,not_applicable,not_applicable,스웨이드,,,착용한 모카신의 기모 있는 갑피. 모카신 품목은 평가 어휘 밖.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/4430193,2ba3820dc3a3410f8eb0b4240084a2ad7be26793c090dc4305147cc70c70dbe1,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7173809,shoes,링클 투웨이 스틸레토 부츠_블랙  Wrinkled 2Way Stiletto Boots_Black,파시온,pasion,https://image.msscdn.net/images/goods_img/20260826/7173809/7173809_17890940439326_500.jpg,https://www.musinsa.com/products/7173809,f2df5e2f6d875103102b0121e450707ff10fbcf8532bb4f5ae140c518785ba46,flat,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,스웨이드,,,비착용 검정 부츠의 얼룩처럼 방향에 따라 달라지는 기모 질감.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7173809,c6f073bd4d75e3f94e857e6380818231dca269fd70bd140b0e735109269cf26f,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS1645143,shoes,Goofy 3Color 청키 워커 4.5Cm,마크모크,macmoc,https://image.msscdn.net/images/goods_img/20201013/1645143/1645143_17411407631631_500.jpg,https://www.musinsa.com/products/1645143,6f1451b95d9ea4d20ffeca0467568c495be0fb8517ade1a78d67ea63e2a8e226,worn,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,가죽,,,착용한 레이스업 부츠의 가죽 계열 갑피.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/1645143,eb0c8708c019611bd0bbcf2fe98d8a76d7dd1fcb940636a68db42e172f019966,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7141948,shoes,[레이 PICK] Folding tabi sneakers CHARCOAL,미세키서울,misekiseoul,https://image.msscdn.net/images/goods_img/20260824/7141948/7141948_17875383048052_500.jpg,https://www.musinsa.com/products/7141948,0ba6ec2a1bdaf49dc41942da84cbeb3032b5cad7ccf27a61e1979fabb05d570f,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,unknown,,,비착용 검정 스니커즈의 갑피가 작게 보여 섬유·가죽 구분 보류.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7141948,332f140cbdc269ea20810d48b71b49f0f268c170019cfeef42c7c821d05184b2,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7062486,shoes,테렉스 프리하이커 SL 고어텍스 하이킹화 KH8609,아디다스,adidas,https://image.msscdn.net/images/goods_img/20260812/7062486/7062486_17865266805032_500.jpg,https://www.musinsa.com/products/7062486,cdf6e2f9f3f253dde077302b19b85f107e5c5aab3c22f9fc3bec209d8d910803,flat,Codex (AI visual review; not human ground truth),2026-09-22,other,not_applicable,not_applicable,unknown,,,판매자 트레킹화 분류. 갑피가 여러 소재로 구성되어 확정 보류; 트레킹화 품목은 평가 어휘 밖.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7062486,162043228a24b328eb1588ee386f724a623455c17c74c9b56ff6c8ff98c26c2c,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS4108944,shoes,직 클로그 - 애쉬 / 100221571,리복,reebok,https://image.msscdn.net/images/goods_img/20240507/4108944/4108944_17153023086297_500.jpg,https://www.musinsa.com/products/4108944,9ad68e84f01812581178a1d6db35bc7f2fcd2ef388c1354e87a47e4fafdbdbf4,flat,Codex (AI visual review; not human ground truth),2026-09-22,샌들,not_applicable,not_applicable,other,,,일체형 성형 클로그. 고무·발포수지 계열의 표면은 의류 소재 어휘 밖. 판매자 샌들 분류를 사용.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/4108944,e4b167ab6cc54e750307503109008f88290f05dd37853f8929d54f1cd16562e0,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS4497489,shoes,리네아 스니커즈 412430001 (1.5cm/3colors),솔트앤초콜릿,saltandchocolate,https://image.msscdn.net/images/goods_img/20241008/4497489/4497489_17718341423653_500.png,https://www.musinsa.com/products/4497489,5664ca728a0886ae791296aa079198d88db8fcad87c607dafdc2b255ea20030f,worn,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,unknown,,,착용한 연한 색 리본 운동화. 광택만으로 새틴·실크를 확정하지 않음.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/4497489,77cff10085fb5d46e7f7fa8f56bbb21a9aeeed4dc21e8165fea5340e16df24bd,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7238754,shoes,포지 투웨이 뮬 부츠 _블랙 Forge Two-Way Mule Boots Black,블랙 퍼플,blackpurple,https://image.msscdn.net/images/goods_img/20260903/7238754/7238754_17890879371525_500.jpg,https://www.musinsa.com/products/7238754,136bb740100468ba0bfe83a0d2e99075239e169c476812b971ea3b56f5e45c66,flat,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,가죽,,,비착용 버클 롱부츠의 매끈한 무광 가죽 계열 표면.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7238754,2dd571f6ddb518c70b7062beb8bbb656b267b2eaaa669d59c112be1e18ccbe7d,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS6940444,shoes,Node Boots · 노드 부츠 / 카멜,스탠드오일,standoil,https://image.msscdn.net/images/goods_img/20260728/6940444/6940444_17882329233834_500.jpg,https://www.musinsa.com/products/6940444,4feb5963ff291ee27c1f06fdd5a6a3021f1524fabd0b0fcc84ff5974dfc8d3e3,worn,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,스웨이드,,,착용한 베이지 부츠의 짧은 기모와 무광 표면.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/6940444,69b3448fa4924821df2cd5a0621316464e9902738836e1f0202046779dde2f35,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7121531,shoes,레제르 라이트 도트 스니커즈 EBAL165521,엘리자베스 스튜어트,elizabethstuart,https://image.msscdn.net/images/goods_img/20260820/7121531/7121531_17894358202408_500.jpg,https://www.musinsa.com/products/7121531,55b63779ab84c8f1b0cc8b0e1b8c12d38ce7279f8c103e0544af19241e0a2c7e,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,스웨이드,,,같은 디자인 세 색상을 바닥에 진열한 비착용 사진. 갑피의 기모 표면을 기준으로 소재군 판정.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7121531,4768868c4888ad4ac03a950e0aba3f8563df0ee00f009761deb8e13a04975650,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7168663,shoes,우먼즈 셔링 발레리나 플랫 슈즈 [블랙],무신사 스탠다드 우먼,musinsastandardwoman,https://image.msscdn.net/images/goods_img/20260826/7168663/7168663_17894543880108_500.jpg,https://www.musinsa.com/products/7168663,25da9ca5002c58539d173ba05ad844a9c732b792e5c0a94ee558542442e60526,worn,Codex (AI visual review; not human ground truth),2026-09-22,other,not_applicable,not_applicable,가죽,,,착용한 검정 플랫 슈즈의 매끈한 가죽 계열 갑피. 플랫 품목은 평가 어휘 밖.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7168663,421a2b6679bab672cbdd06f70e0dd107c6ea1f04e17174be13709da120995822,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS6886576,shoes,[키링사은품증정] 메이페어 - 블랙 터프티드 스웨이드 / 44090001,닥터마틴,drmartens,https://image.msscdn.net/images/goods_img/20260721/6886576/6886576_17870441303906_500.jpg,https://www.musinsa.com/products/6886576,0a54090f6679d10b98f758ba2a4ce8d80bdd98824da62ca31fa834a0da9d9225,flat,Codex (AI visual review; not human ground truth),2026-09-22,로퍼,not_applicable,not_applicable,스웨이드,,,비착용 구두의 무광 기모 갑피. 세부 종류는 판매자 로퍼 분류로 통일.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/6886576,3f24a5d907c160b50c4a474a254184d6b85f0a19ee2f9c3dd2aa01872ed53f0c,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS3156291,shoes,dress (dark brown),페몬트,pemont,https://image.msscdn.net/images/goods_img/20230317/3156291/3156291_17730183780157_500.jpg,https://www.musinsa.com/products/3156291,05ba6035f11ba37fba3037ae4e65288da1c564d04c3b83565a7018273c0340b2,other,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,스웨이드,,,사람이 손으로 들고 있어 착용컷도 평면컷도 아님. 판매자 본문 upper: cow suede 확인. 표본은 그대로 유지하고 컷별 표에서 제외.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/3156291,14d5b049643abe1a88a4c352a25c9ed6ed64cb4ff9858efa7f931b1cef1e799b,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS6976462,shoes,[스토커즈 pick] [6.5CM UP] 논슬립 러기드 스웨이드 뮬_블랙,트릴리온,trillion,https://image.msscdn.net/images/goods_img/20260802/6976462/6976462_17859011190578_500.jpg,https://www.musinsa.com/products/6976462,a1685a329255ddb150dc1c14ff5b31ab25d03ad716c029572dd21d1fc414055f,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,unknown,,,검정 비착용 슬립온의 표면이 작고 어두워 기모·스웨이드·섬유 조성 구분 보류.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/6976462,281cf97a7c68771ac54f2ac1ef34014092f27b61a276176639a506670029a0c7,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7143427,shoes,노바블라스트 6 GTX 남성 스탠다드 - 블랙:그래파이트 그레이 / 1011C256-001,아식스,asics,https://image.msscdn.net/images/goods_img/20260824/7143427/7143427_17875561562172_500.jpg,https://www.musinsa.com/products/7143427,a558aa1536e34a89f341b09eccbf0bf5f7af7d821290fe9c9ea89ab747644c67,flat,Codex (AI visual review; not human ground truth),2026-09-22,러닝화,not_applicable,not_applicable,메시,,,비착용 러닝화의 망사 갑피가 확인됨.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7143427,2f5285c7bc2f35e6f2eca01c5f709ebaa6a49c08b199105aa78bdbeca34fdb67,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7037353,shoes,클래식 뮬 - 토프 / 101260001,리복,reebok,https://image.msscdn.net/images/goods_img/20260810/7037353/7037353_17865875756811_500.jpg,https://www.musinsa.com/products/7037353,bf4134e7b7c3bbbd2f8e3ac53e842183f4739bab3cc9a44e0af2d7d96f11809a,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,스웨이드,,,비착용 베이지 뮬의 기모 있는 갑피. 스니커즈 뮬은 기존 스니커즈 품목으로 기록.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7037353,d34bfb2ad9062ebd6d0f8f38615f584a16691f8e2ccfb45d73c2d4d0a941320d,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS2085603,shoes,clo2333 Everyday Square Flats - 2 Colors,프리플라,lifla,https://image.msscdn.net/images/goods_img/20210825/2085603/2085603_17585041277635_500.jpg,https://www.musinsa.com/products/2085603,ef45cb26fb0ca3e211732788ccfab3213a58afdffcdc7d8c89787190ce984f5b,worn,Codex (AI visual review; not human ground truth),2026-09-22,other,not_applicable,not_applicable,가죽,,,착용한 갈색 플랫 구두의 매끈한 가죽 계열 갑피. 플랫 품목은 평가 어휘 밖.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/2085603,f4c2ee64970472364e41ed572e18171e5768828bc0a900f46c011a2fa11dee6c,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7121525,shoes,카나 폴딩 커스텀 부츠 EBAL165524,엘리자베스 스튜어트,elizabethstuart,https://image.msscdn.net/images/goods_img/20260820/7121525/7121525_17872919372238_500.jpg,https://www.musinsa.com/products/7121525,f68a46d4491138ed0bf3c268c947720ccb155590a7078d53e7f60fec2a8840ba,worn,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,가죽,,,착용한 검정 버클 롱부츠의 가죽 계열 갑피.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7121525,d01354e0d18520900f6615fb53c16ced6d204d1b29713a8dc5661434fd811db1,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS3575081,shoes,라운드 토 라이더 플랫 롱부츠 412348002 (3.5cm/2colors),솔트앤초콜릿,saltandchocolate,https://image.msscdn.net/images/goods_img/20230919/3575081/3575081_17549779939717_500.jpg,https://www.musinsa.com/products/3575081,98fcf23169cab2f15ecea5143c33e6dd45fa9a289310fcceb96891fbd59549b3,worn,Codex (AI visual review; not human ground truth),2026-09-22,부츠,not_applicable,not_applicable,가죽,,,착용한 검정 롱부츠의 매끈한 가죽 계열 갑피.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/3575081,2915fcafa3dcd879a4fe3a84d3ce9627f0cbdc2d4329e03bb2f2243c1f948eeb,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS7194756,shoes,클라우드 low 클래식 로퍼  2cm 무광버전,무드앤플,moodnple,https://image.msscdn.net/images/goods_img/20260828/7194756/7194756_17879033005209_500.jpg,https://www.musinsa.com/products/7194756,6cdb1f9fc333946147c017211b79a65899ac616d9a253cdcbc660f0e630708d7,flat,Codex (AI visual review; not human ground truth),2026-09-22,로퍼,not_applicable,not_applicable,가죽,,,비착용 검정 로퍼의 가죽 계열 갑피.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/7194756,3d5685dcba8af51bf703b94498414400858158453c9b9872e9965deb1447cf6b,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
MS5698874,shoes,밀레니오 테크 LT (40679103),푸마,puma,https://image.msscdn.net/images/goods_img/20251107/5698874/5698874_17624806222949_500.jpg,https://www.musinsa.com/products/5698874,872d4d64d3e479f8521520c14c0567ab0e5f3275e6b468512182e4e2caa9c6ba,flat,Codex (AI visual review; not human ground truth),2026-09-22,스니커즈,not_applicable,not_applicable,메시,,,비착용 검정 운동화의 망사 갑피. 보강 패널의 섬유 조성은 판정하지 않음.,ai_visual_review_with_seller_evidence,Codex (AI visual review; not human ground truth),2026-09-22,https://goods-detail.musinsa.com/api2/goods/5698874,9d13420fa5c833f0e661d8bf7c330ed897707e9bd1c143b9d6a6fea9acf4c5fd,41fd3c323a8ba6c5867cc26531745a89a73e0e2f73f2a7179295a72835305f09
